bucket,count
291,13
292,9
293,9
294,20
295,9
296,8
297,10
298,8
299,9
300,11
301,12
302,11
303,13
304,15
305,15
306,13
307,16
308,14
309,21
310,14
311,21
312,16
313,16
314,22
315,24
316,17
317,20
318,24
319,17
320,24
321,12
322,19
323,15
324,21
325,24
326,24
327,26
328,20
329,24
330,29
331,13
332,17
333,18
334,22
335,15
336,19
337,14
338,7
339,8
340,15
341,7
342,7
343,8
344,9
345,5
346,7
347,4
348,4
349,3
350,1
351,2
352,1
353,1
354,2
355,0
356,3
357,2
358,1
359,1
360,0
361,0
362,1
363,2
364,0
365,1
366,0
367,1
368,2
369,0
370,0
371,0
372,2
373,1
374,1
375,0
376,1
377,2
378,3
379,3
380,4
381,0
382,2
383,4
384,4
385,4
386,3
387,5
388,5
389,0
390,5
391,3
392,4
393,5
394,5
395,1
396,8
397,8
398,13
399,10
400,10
401,12
402,12
403,11
404,11
405,8
406,16
407,13
408,13
409,15
410,17
411,21
412,25
413,15
414,31
415,29
416,29
417,23
418,34
419,30
420,38
421,19
422,40
423,32
424,40
425,43
426,53
427,36
428,35
429,28
430,44
431,37
432,42
433,38
434,51
435,35
436,35
437,36
438,37
439,32
440,41
441,34
442,37
443,27
444,41
445,20
446,23
447,23
448,31
449,21
450,24
451,18
452,15
453,17
454,23
455,9
456,14
457,9
458,8
459,6
460,4
461,5
462,4
463,2
464,0
465,1
466,1
467,0
468,1
469,1
470,0
471,1
472,0
473,0
474,0
475,0
476,0
477,0
478,1
479,0
480,1
481,0
482,0
483,0
484,1
485,1
486,1
487,2
488,0
489,2
490,1
491,3
492,1
493,1
494,2
495,0
496,4
497,0
498,5
499,7
500,3
501,6
502,0
503,5
504,7
505,2
506,5
507,1
508,5
509,9
510,10
511,12
512,11
513,19
514,10
515,17
516,21
517,29
518,25
519,20
520,28
521,21
522,27
523,26
524,25
525,26
526,36
527,47
528,41
529,54
530,42
531,47
532,52
533,41
534,59
535,51
536,60
537,57
538,48
539,46
540,63
541,59
542,55
543,58
544,38
545,45
546,47
547,44
548,41
549,43
550,34
551,36
552,50
553,41
554,37
555,36
556,24
557,33
558,19
559,26
560,22
561,23
562,19
563,13
564,15
565,16
566,15
567,7
568,7
569,20
570,8
571,4
572,5
573,4
574,2
575,5
576,2
577,3
578,3
579,1
580,0
581,1
582,0
583,1
584,0
585,0
586,1
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,1
595,0
596,1
597,0
598,0
599,1
600,1
601,0
602,3
603,4
604,1
605,2
606,4
607,5
608,1
609,3
610,6
611,4
612,4
613,11
614,12
615,11
616,18
617,29
618,19
619,19
620,17
621,25
622,20
623,20
624,23
625,29
626,29
627,39
628,35
629,28
630,42
631,48
632,50
633,39
634,43
635,49
636,51
637,63
638,53
639,56
640,56
641,61
642,55
643,54
644,59
645,61
646,53
647,74
648,59
649,72
650,61
651,57
652,48
653,59
654,51
655,59
656,41
657,73
658,47
659,48
660,47
661,34
662,36
663,39
664,32
665,33
666,28
667,38
668,25
669,30
670,17
671,18
672,17
673,15
674,13
675,10
676,14
677,10
678,7
679,7
680,8
681,4
682,7
683,3
684,6
685,7
686,4
687,0
688,0
689,1
690,1
691,1
692,0
693,2
694,0
695,0
696,0
697,1
698,0
699,1
700,0
701,0
702,2
703,1
704,0
705,2
706,3
707,1
708,1
709,0
710,3
711,4
712,3
713,4
714,4
715,5
716,9
717,6
718,14
719,13
720,10
721,11
722,9
723,12
724,14
725,18
726,26
727,11
728,22
729,25
730,38
731,32
732,36
733,26
734,41
735,46
736,36
737,39
738,40
739,41
740,45
741,58
742,59
743,58
744,64
745,57
746,54
747,53
748,63
749,58
750,64
751,81
752,50
753,62
754,67
755,72
756,53
757,62
758,62
759,77
760,48
761,45
762,58
763,61
764,60
765,55
766,47
767,40
768,45
769,35
770,48
771,43
772,42
773,29
774,29
775,31
776,20
777,30
778,27
779,19
780,14
781,18
782,24
783,15
784,10
785,8
786,14
787,8
788,7
789,7
790,5
791,3
792,2
793,7
794,1
795,4
796,3
797,2
798,3
799,2
800,0
801,1
802,1
803,1
804,0
805,0
806,1
807,0
808,1
809,1
810,1
811,0
812,1
813,1
814,3
815,3
816,2
817,1
818,7
819,2
820,3
821,3
822,10
823,6
824,4
825,10
826,10
827,12
828,11
829,8
830,16
831,19
832,22
833,23
834,22
835,27
836,27
837,24
838,25
839,30
840,26
841,37
842,38
843,38
844,32
845,37
846,44
847,39
848,48
849,49
850,47
851,42
852,54
853,56
854,44
855,55
856,57
857,41
858,54
859,52
860,61
861,58
862,43
863,54
864,56
865,50
866,55
867,63
868,50
869,53
870,63
871,45
872,58
873,34
874,46
875,43
876,38
877,43
878,27
879,43
880,26
881,28
882,36
883,37
884,30
885,21
886,26
887,15
888,23
889,17
890,12
891,12
892,15
893,17
894,14
895,9
896,4
897,7
898,9
899,4
900,5
901,4
902,1
903,3
904,4
905,5
906,1
907,1
908,2
909,0
910,2
911,1
912,2
913,3
914,0
915,2
916,1
917,0
918,1
919,1
920,2
921,1
922,1
923,0
924,1
925,4
926,3
927,5
928,4
929,6
930,6
931,4
932,5
933,9
934,6
935,12
936,10
937,10
938,9
939,18
940,11
941,13
942,21
943,19
944,18
945,26
946,16
947,25
948,23
949,29
950,22
951,25
952,22
953,33
954,40
955,32
956,32
957,31
958,37
959,51
960,35
961,42
962,33
963,45
964,43
965,41
966,55
967,48
968,41
969,43
970,37
971,40
972,47
973,54
974,53
975,39
976,28
977,45
978,39
979,36
980,33
981,39
982,39
983,37
984,43
985,40
986,34
987,23
988,28
989,20
990,22
991,21
992,22
993,19
994,16
995,11
996,15
