bucket,count
759,20
760,15
761,15
762,20
763,24
764,17
765,12
766,16
767,13
768,15
769,17
770,10
771,12
772,14
773,7
774,17
775,20
776,18
777,16
778,12
779,7
780,13
781,14
782,12
783,10
784,9
785,12
786,12
787,14
788,12
789,7
790,12
791,16
792,8
793,10
794,10
795,10
796,21
797,7
798,15
799,12
800,15
801,14
802,9
803,10
804,12
805,16
806,14
807,19
808,14
809,15
810,9
811,15
812,15
813,14
814,14
815,20
816,10
817,18
818,12
819,13
820,11
821,13
822,11
823,10
824,8
825,8
826,10
827,13
828,13
829,13
830,11
831,10
832,13
833,8
834,12
835,7
836,9
837,14
838,15
839,14
840,8
841,13
842,6
843,8
844,12
845,12
846,9
847,9
848,13
849,12
850,13
851,9
852,11
853,13
854,16
855,13
856,13
857,9
858,17
859,14
860,7
861,10
862,14
863,11
864,11
865,5
866,18
867,9
868,12
869,9
870,16
871,8
872,12
873,11
874,14
875,16
876,9
877,10
878,17
879,16
880,9
881,13
882,10
883,8
884,11
885,15
886,15
887,15
888,13
889,14
890,14
891,11
892,12
893,12
894,13
895,10
896,9
897,17
898,20
899,13
900,14
901,10
902,11
903,16
904,12
905,8
906,17
907,23
908,16
909,16
910,11
911,18
912,11
913,14
914,17
915,11
916,11
917,18
918,12
919,16
920,11
921,6
922,13
923,7
924,9
925,18
926,9
927,11
928,10
929,18
930,12
931,10
932,12
933,12
934,7
935,10
936,16
937,16
938,14
939,12
940,11
941,12
942,19
943,12
944,11
945,12
946,10
947,11
948,16
949,10
950,13
951,12
952,10
953,16
954,18
955,16
956,13
957,9
958,8
959,11
960,6
961,18
962,8
963,16
964,6
965,8
966,11
967,12
968,12
969,11
970,10
971,16
972,12
973,13
974,7
975,14
976,9
977,12
978,19
979,6
980,17
981,8
982,5
983,8
984,10
985,13
986,16
987,13
988,12
989,14
990,10
991,11
992,8
993,11
994,11
995,9
996,10
